id,user,transaction_date,sales_amount,join_date,region
43705,9881,10/10/15,65.8,10/10/15,F
43706,93,10/11/15,17.94,1/1/01,B
43707,531,10/11/15,99.06,7/5/09,C
43708,615,10/11/15,44.1,9/30/03,B
43709,347,10/11/15,16.31,2/16/02,B
43710,311,10/11/15,62.64,4/15/11,G
43711,311,10/11/15,11.08,4/15/11,G
43712,554,10/11/15,15.4,9/27/09,B
43713,662,10/11/15,27.64,7/30/10,M
43714,1077,10/11/15,17.95,9/4/10,M
43715,2166,10/11/15,5.66,8/30/14,I
43716,91,10/11/15,59.75,3/20/99,B
43717,1756,10/11/15,33.6,7/1/13,G
43718,2796,10/11/15,5.57,3/14/15,M
43719,3426,10/11/15,6.13,6/2/13,L
43720,629,10/11/15,15.92,7/2/13,N
43721,3079,10/11/15,18.77,6/12/15,N
43722,3649,10/11/15,50.96,11/19/13,C
43723,4747,10/11/15,4.84,2/10/14,G
43724,3383,10/11/15,13.86,7/2/13,I
43725,4580,10/11/15,64.59,9/2/13,C
43726,5943,10/11/15,19.61,10/8/15,P
43727,5413,10/11/15,24.49,10/14/14,G
43728,5322,10/11/15,2.77,12/3/13,G
43729,6962,10/11/15,37.62,5/28/03,C
43730,6846,10/11/15,107.25,2/4/15,I
43731,6689,10/11/15,17.64,1/3/11,L
43732,24,10/12/15,6.55,2/28/08,J
43733,138,10/12/15,124.72,8/19/03,H
43734,1023,10/12/15,29.43,4/12/10,C
43735,38,10/12/15,50.74,4/3/11,B
43736,2607,10/12/15,61.39,1/15/15,C
43737,810,10/12/15,6.96,7/31/12,B
43738,2680,10/12/15,11.46,9/17/13,G
43739,2680,10/12/15,16.06,9/17/13,G
43740,2680,10/12/15,19.59,9/17/13,G
43741,2676,10/12/15,32.29,8/21/13,L
43742,4253,10/12/15,9.4,12/20/14,D
43743,2297,10/12/15,41.47,7/2/13,N
43744,5286,10/12/15,31.07,10/4/13,C
43745,2461,10/12/15,53.7,11/12/14,A
43746,5728,10/12/15,69.3,8/25/03,C
43747,4132,10/12/15,14.16,11/8/14,G
43748,5060,10/12/15,2.04,9/2/13,B
43749,5060,10/12/15,16.31,9/2/13,B
43750,6012,10/12/15,123.64,7/1/13,T
43751,3384,10/12/15,10.65,3/21/14,C
43752,5921,10/12/15,4.09,4/9/14,M
43753,6307,10/12/15,9.83,9/2/03,I
43754,9246,10/12/15,8.86,2/8/11,G
43755,9412,10/12/15,52.29,7/26/08,H
43756,8857,10/12/15,8.55,6/24/14,I
43757,60,10/13/15,8.12,3/23/10,C
43758,10,10/13/15,62.97,1/1/01,C
43759,10,10/13/15,28.57,1/1/01,C
43760,124,10/13/15,35.28,2/11/10,J
43761,124,10/13/15,21.58,2/11/10,J
43762,2354,10/13/15,16.09,12/13/14,F
43763,1707,10/13/15,53.11,8/23/14,H
43764,899,10/13/15,4.66,9/11/12,C
43765,2385,10/13/15,85.98,10/13/15,D
43766,1219,10/13/15,11.06,5/19/12,C
43767,2788,10/13/15,88.44,7/14/15,C
43768,1300,10/13/15,17.86,12/13/02,B
43769,1542,10/13/15,81.49,10/13/15,C
43770,1878,10/13/15,10.57,7/1/13,I
43771,2208,10/13/15,13.85,7/1/13,B
43772,810,10/13/15,6.96,7/31/12,B
43773,768,10/13/15,16.3,2/16/15,L
43774,2263,10/13/15,23.54,7/2/13,A
43775,3567,10/13/15,19.18,7/25/13,A
43776,1820,10/13/15,7.3,7/2/13,C
43777,3376,10/13/15,219.59,12/3/13,G
43778,3692,10/13/15,97.49,10/4/13,D
43779,4701,10/13/15,38.44,1/9/14,G
43780,6256,10/13/15,43.92,7/9/14,E
43781,3912,10/13/15,12.7,9/17/13,P
43782,6795,10/13/15,19.54,6/12/14,H
43783,5700,10/13/15,24.17,10/13/14,C
43784,6257,10/13/15,58.85,8/21/11,H
43785,6863,10/13/15,4.01,11/19/14,I
43786,7241,10/13/15,8.19,11/12/14,G
43787,6325,10/13/15,31.89,1/24/05,I
43788,8159,10/13/15,24.59,11/12/05,U
43789,8547,10/13/15,34.66,9/27/03,M
43790,6987,10/13/15,4.09,1/23/09,F
43791,307,10/14/15,74.99,8/20/99,B
43792,27,10/14/15,17.13,5/27/04,D
43793,52,10/14/15,58.93,9/29/04,B
43794,66,10/14/15,51.56,12/8/09,M
43795,877,10/14/15,50.74,11/2/12,J
43796,834,10/14/15,51.47,6/26/13,H
43797,2906,10/14/15,23.54,6/6/15,I
43798,3025,10/14/15,40.82,7/1/13,I
43799,2959,10/14/15,100.29,7/2/13,C
43800,4520,10/14/15,8.92,10/14/15,B
43801,2297,10/14/15,24.42,7/2/13,N
43802,4025,10/14/15,3.27,7/1/13,B
43803,4870,10/14/15,206.66,12/3/13,G
43804,2297,10/14/15,63.03,7/2/13,N
43805,3242,10/14/15,3.06,3/21/14,I
43806,4187,10/14/15,57.12,8/21/13,F
43807,4626,10/14/15,37.54,8/21/13,B
43808,4485,10/14/15,43.87,3/21/14,A
43809,5027,10/14/15,20.41,12/18/13,G
43810,4392,10/14/15,74.1,9/17/13,D
43811,6206,10/14/15,6.54,7/9/07,B
43812,4379,10/14/15,113.86,7/2/13,C
43813,7113,10/14/15,70.9,8/21/08,P
43814,5611,10/14/15,27.61,12/3/13,M
43815,7206,10/14/15,61.39,4/17/14,A
43816,6950,10/14/15,35.17,5/17/14,G
43817,238,10/15/15,57.62,10/13/09,B
43818,783,10/15/15,6.72,12/17/07,P
43819,267,10/15/15,28.61,11/17/08,B
43820,410,10/15/15,36.87,8/16/09,M
43821,1154,10/15/15,79.42,10/2/13,C
43822,2102,10/15/15,43.52,1/22/15,C
43823,311,10/15/15,31.01,4/15/11,G
43824,1898,10/15/15,108.49,5/18/13,H
43825,1639,10/15/15,20.41,7/1/13,G
43826,2471,10/15/15,28.31,8/21/13,O
43827,2153,10/15/15,33.43,7/1/13,S
43828,3649,10/15/15,30.06,11/19/13,C
43829,3498,10/15/15,19.24,3/21/14,G
43830,2025,10/15/15,26.05,5/22/13,C
43831,1576,10/15/15,4.02,5/30/13,C
43832,5071,10/15/15,27.47,3/21/14,I
43833,3591,10/15/15,50.35,8/20/13,A
43834,4554,10/15/15,70.42,11/24/14,L
43835,5032,10/15/15,59.75,12/18/13,G
43836,5935,10/15/15,165.24,2/22/15,H
43837,4882,10/15/15,11.06,4/11/14,M
43838,4693,10/15/15,41.39,12/21/14,I
43839,5954,10/15/15,113.81,4/24/15,E
43840,7531,10/15/15,26.8,2/7/07,P
43841,6162,10/15/15,14.25,7/7/15,C
43842,8311,10/15/15,65.79,10/15/15,C
43843,4423,10/15/15,29.5,10/22/13,H
43844,138,10/16/15,36.51,8/19/03,H
43845,905,10/16/15,22.46,9/15/10,C
43846,468,10/16/15,130.17,8/10/06,F
43847,715,10/16/15,5.32,10/16/15,B
43848,657,10/16/15,5.29,10/2/09,B
43849,144,10/16/15,10.48,8/29/09,I
43850,1236,10/16/15,74.34,7/16/10,B
43851,495,10/16/15,86.76,10/2/10,J
43852,2392,10/16/15,14.74,7/1/13,M
43853,1417,10/16/15,19.61,3/2/07,B
43854,2850,10/16/15,27.87,10/1/15,J
43855,1455,10/16/15,26.82,9/7/13,C
43856,1653,10/16/15,50.33,6/19/14,C
43857,2410,10/16/15,83.07,4/13/12,K
43858,2935,10/16/15,57.13,8/8/15,C
43859,1752,10/16/15,63.26,8/4/13,I
43860,3740,10/16/15,26.63,8/1/13,I
43861,2526,10/16/15,15.96,7/1/13,M
43862,3649,10/16/15,10.45,11/19/13,C
43863,3788,10/16/15,22.05,11/14/13,G
43864,2684,10/16/15,21.58,7/1/13,D
43865,3649,10/16/15,8.91,11/19/13,C
43866,4237,10/16/15,92.09,7/25/13,B
43867,5153,10/16/15,4.92,3/21/14,C
43868,3383,10/16/15,20.92,7/2/13,I
43869,4600,10/16/15,55.25,12/19/13,I
43870,5319,10/16/15,65.18,10/26/14,P
43871,4611,10/16/15,23.94,12/29/14,H
43872,6518,10/16/15,20.41,7/16/07,I
43873,7752,10/16/15,29.01,10/16/15,C
43874,6764,10/16/15,0.82,3/21/14,O
43875,5606,10/16/15,88.36,3/21/14,I
43876,5978,10/16/15,20.38,10/16/15,C
43877,8297,10/16/15,95.82,10/16/15,A
43878,4240,10/16/15,16.22,8/7/13,H
43879,6269,10/16/15,102.12,4/1/08,I
43880,6809,10/16/15,75,6/9/15,H
43881,9949,10/16/15,12.91,10/16/15,I
43882,305,10/17/15,2.45,1/1/01,B
43883,69,10/17/15,77.34,1/1/01,B
43884,847,10/17/15,28.21,1/22/12,C
43885,1010,10/17/15,53.19,12/11/06,D
43886,991,10/17/15,81,1/5/11,O
43887,834,10/17/15,53.51,6/26/13,H
43888,1326,10/17/15,12.7,2/1/14,I
43889,1940,10/17/15,1.64,11/25/10,N
43890,2045,10/17/15,10.65,12/11/11,M
43891,2184,10/17/15,18.95,10/17/15,D
43892,2771,10/17/15,9.83,10/17/15,B
43893,2795,10/17/15,47.46,10/17/15,C
43894,1260,10/17/15,23.67,1/3/03,B
43895,1018,10/17/15,15.57,7/15/12,D
43896,1307,10/17/15,173.42,8/21/13,G
43897,2310,10/17/15,61.16,7/1/13,B
43898,2297,10/17/15,70.08,7/2/13,N
43899,4240,10/17/15,31.72,8/7/13,H
43900,4552,10/17/15,37.71,10/17/15,B
43901,3484,10/17/15,7.78,7/2/13,C
43902,2310,10/17/15,24.49,7/1/13,B
43903,3649,10/17/15,66.95,11/19/13,C
43904,3649,10/17/15,12.23,11/19/13,C
43905,2617,10/17/15,80.58,7/1/13,B
43906,3649,10/17/15,5.76,11/19/13,C
43907,3227,10/17/15,20.01,7/2/13,B
43908,1694,10/17/15,105.82,7/1/13,B
43909,3308,10/17/15,20.26,7/25/13,L
43910,3950,10/17/15,66.31,7/2/13,H
43911,3409,10/17/15,21.07,7/25/13,G
43912,7043,10/17/15,78.98,10/17/15,G
43913,4245,10/17/15,42.46,9/17/13,O
43914,6714,10/17/15,25.01,1/23/14,C
43915,8449,10/17/15,66.31,10/17/15,I
43916,4848,10/17/15,64.34,9/17/13,I
43917,4175,10/17/15,37.3,10/30/13,F
43918,8981,10/17/15,19.66,10/17/15,I
43919,9114,10/17/15,12.21,2/11/05,D
43920,8282,10/17/15,51.56,9/4/10,C
43921,7587,10/17/15,22.86,10/17/15,D
43922,1152,10/18/15,17.19,6/2/10,B
43923,1682,10/18/15,39.26,12/3/10,M
43924,1269,10/18/15,12.21,4/19/11,I
43925,2615,10/18/15,9.82,8/5/12,I
43926,847,10/18/15,8.56,1/22/12,C
43927,2400,10/18/15,4.53,1/7/15,C
43928,3481,10/18/15,5.42,10/18/15,I
43929,3161,10/18/15,46.25,7/2/13,L
43930,3481,10/18/15,163.36,10/18/15,I
43931,1745,10/18/15,404.04,6/6/13,F
43932,4054,10/18/15,12.21,10/18/15,I
43933,3410,10/18/15,19.49,10/18/15,C
43934,1555,10/18/15,10.65,7/25/13,P
43935,3637,10/18/15,13.85,7/2/13,N
43936,5026,10/18/15,38.44,8/21/13,S
43937,6038,10/18/15,124.88,12/17/05,D
43938,6968,10/18/15,9.42,4/13/14,I
43939,6165,10/18/15,77.79,1/9/14,I
43940,9058,10/18/15,12.7,1/12/10,C
43941,6732,10/18/15,10.73,1/15/14,D
43942,4854,10/18/15,18.76,3/21/14,D
43943,20,10/19/15,23.67,11/3/09,B
43944,303,10/19/15,9.34,1/1/01,B
43945,672,10/19/15,8.93,7/11/09,E
43946,336,10/19/15,187.31,5/28/10,N
43947,672,10/19/15,8.52,7/11/09,E
43948,588,10/19/15,25.33,4/23/09,H
43949,568,10/19/15,44.59,3/1/02,B
43950,769,10/19/15,7.35,5/31/10,B
43951,1403,10/19/15,38.44,2/1/12,I
43952,2653,10/19/15,92.5,7/8/11,M
43953,1878,10/19/15,30.81,7/1/13,I
43954,1197,10/19/15,4.49,9/1/00,B
43955,3066,10/19/15,91.39,7/1/13,G
43956,1550,10/19/15,21.58,6/3/13,O
43957,3326,10/19/15,25.51,11/12/14,G
43958,4554,10/19/15,87.3,11/24/14,L
43959,5338,10/19/15,5.24,8/1/13,I
43960,5335,10/19/15,14.75,10/13/14,H
43961,6772,10/19/15,41.1,4/8/15,C
43962,6755,10/19/15,9.4,1/5/15,C
43963,6245,10/19/15,13.1,1/29/14,G
43964,5081,10/19/15,62.62,11/28/13,D
43965,5908,10/19/15,30.66,3/26/14,I
43966,7773,10/19/15,140.83,10/19/15,C
43967,8114,10/19/15,19.34,10/19/15,P
43968,6878,10/19/15,33.38,8/26/15,G
43969,316,10/20/15,10.57,8/22/07,B
43970,785,10/20/15,3.1,4/8/06,B
43971,331,10/20/15,84.26,6/21/99,B
43972,1273,10/20/15,28.61,3/20/10,H
43973,652,10/20/15,28.19,4/11/11,B
43974,616,10/20/15,28.61,4/1/09,B
43975,71,10/20/15,69.51,9/30/10,B
43976,1195,10/20/15,84.19,8/7/13,C
43977,2887,10/20/15,61.35,10/20/15,C
43978,3319,10/20/15,113.51,3/21/14,G
43979,1674,10/20/15,109.8,4/18/15,C
43980,1754,10/20/15,58.77,7/2/13,B
43981,1754,10/20/15,4.36,7/2/13,B
43982,2297,10/20/15,107.12,7/2/13,N
43983,3649,10/20/15,66.95,11/19/13,C
43984,4696,10/20/15,4.09,10/4/13,C
43985,3405,10/20/15,15.06,8/1/13,G
43986,3834,10/20/15,78.28,7/2/13,M
43987,6793,10/20/15,51.56,4/7/14,B
43988,6745,10/20/15,14.59,10/11/06,Q
43989,7340,10/20/15,5.14,4/30/12,A
43990,6252,10/20/15,59.15,5/30/14,A
43991,8331,10/20/15,27.46,3/28/11,I
43992,7428,10/20/15,12.29,1/30/09,C
43993,4820,10/20/15,19.59,1/9/14,M
43994,4757,10/20/15,76.07,10/4/13,S
43995,5319,10/20/15,81.5,10/26/14,P
43996,8292,10/20/15,49.92,10/3/15,B
43997,7042,10/20/15,22.43,6/3/09,G
43998,57,10/21/15,11.47,11/14/13,C
43999,679,10/21/15,19.59,12/22/08,C
44000,664,10/21/15,7.37,1/21/10,B
44001,1635,10/21/15,20,11/23/10,I
44002,124,10/21/15,89.18,2/11/10,J
44003,4,10/21/15,39.65,7/28/11,B
44004,2804,10/21/15,25.4,7/1/13,S
44005,1167,10/21/15,25.33,12/21/12,C
44006,3649,10/21/15,55.88,11/19/13,C
44007,2964,10/21/15,11.31,5/20/13,B
44008,4340,10/21/15,8.6,3/21/14,P
44009,3649,10/21/15,54.4,11/19/13,C
44010,4245,10/21/15,34.34,9/17/13,O
44011,4940,10/21/15,14.52,9/2/13,O
44012,6087,10/21/15,112.77,5/23/13,P
44013,7231,10/21/15,34.26,10/21/15,G
44014,4313,10/21/15,49.77,10/4/13,B
44015,3383,10/21/15,12.21,7/2/13,I
44016,5498,10/21/15,8.11,10/24/14,I
44017,7858,10/21/15,53.2,10/21/15,A
44018,7155,10/21/15,62.64,4/26/14,A
44019,7909,10/21/15,50.74,4/11/11,G
44020,7531,10/21/15,15.49,2/7/07,P
44021,8151,10/21/15,91.72,6/6/03,C
44022,7118,10/21/15,49.95,7/3/07,F
44023,8366,10/21/15,0,10/21/15,A
44024,407,10/22/15,54.36,11/2/07,D
44025,37,10/22/15,10.65,1/1/01,B
44026,138,10/22/15,2.79,8/19/03,H
44027,5,10/22/15,137.57,9/17/02,B
44028,539,10/22/15,32.79,7/16/11,M
44029,1455,10/22/15,24.2,9/7/13,C
44030,886,10/22/15,102.3,7/29/12,I
44031,4,10/22/15,49.61,7/28/11,B
44032,1076,10/22/15,22.23,1/22/12,D
44033,579,10/22/15,26.15,4/8/12,B
44034,663,10/22/15,35.24,2/26/10,I
44035,2493,10/22/15,52.87,10/22/15,M
44036,834,10/22/15,42.46,6/26/13,H
44037,1480,10/22/15,3.28,4/21/14,B
44038,2310,10/22/15,4.08,7/1/13,B
44039,1581,10/22/15,3.68,7/1/13,L
44040,1576,10/22/15,9.42,5/30/13,C
44041,2777,10/22/15,8.93,1/13/12,B
44042,2202,10/22/15,9.67,7/1/13,B
44043,764,10/22/15,228.56,5/9/13,I
44044,3879,10/22/15,27.87,3/9/15,C
44045,1873,10/22/15,106.07,12/22/14,I
44046,3686,10/22/15,49.84,7/1/13,D
44047,4529,10/22/15,25.33,8/21/13,O
44048,4307,10/22/15,68.44,12/3/13,O
44049,2416,10/22/15,82.48,7/1/13,T
44050,5917,10/22/15,90.57,6/21/14,P
44051,4844,10/22/15,15.48,9/17/13,L
44052,5676,10/22/15,72.19,12/2/13,A
44053,7515,10/22/15,181.52,10/22/15,C
44054,7576,10/22/15,26.97,4/17/14,I
44055,6565,10/22/15,80.74,8/29/14,I
44056,4654,10/22/15,101.11,3/21/14,H
44057,4878,10/22/15,12.29,1/9/14,E
44058,7843,10/22/15,12.7,10/29/11,B
44059,5728,10/22/15,38.12,8/25/03,C
44060,492,10/23/15,5.33,3/2/00,B
44061,120,10/23/15,23.76,10/10/09,I
44062,133,10/23/15,17.62,5/15/08,M
44063,10,10/23/15,148.57,1/1/01,C
44064,441,10/23/15,8.11,10/20/03,B
44065,96,10/23/15,52.18,1/11/08,M
44066,1193,10/23/15,79.39,10/23/15,C
44067,665,10/23/15,3.67,2/8/11,E
44068,468,10/23/15,28.36,8/10/06,F
44069,495,10/23/15,92.12,10/2/10,J
44070,167,10/23/15,27.87,11/15/10,B
44071,882,10/23/15,49.92,12/14/04,B
44072,1172,10/23/15,34.34,12/3/11,B
44073,2778,10/23/15,52.87,12/21/12,C
44074,3026,10/23/15,46.64,7/2/13,L
44075,4509,10/23/15,13.84,3/21/14,C
44076,4240,10/23/15,60.84,8/7/13,H
44077,1506,10/23/15,28.61,4/18/15,D
44078,2617,10/23/15,91.56,7/1/13,B
44079,4695,10/23/15,0,9/2/13,A
44080,2610,10/23/15,54.02,6/4/13,S
44081,4488,10/23/15,29.35,9/2/13,D
44082,4268,10/23/15,10.57,4/25/14,I
44083,5286,10/23/15,55.58,10/4/13,C
44084,4623,10/23/15,6.48,1/9/14,G
44085,4240,10/23/15,42.78,8/7/13,H
44086,5030,10/23/15,44.91,11/28/13,D
44087,6422,10/23/15,17.95,7/13/03,C
44088,5032,10/23/15,39.26,12/18/13,G
44089,5032,10/23/15,29.43,12/18/13,G
44090,6570,10/23/15,59.75,2/14/15,P
44091,5508,10/23/15,36,11/10/14,M
44092,5032,10/23/15,144.59,12/18/13,G
44093,6528,10/23/15,19.84,11/30/07,O
44094,4356,10/23/15,192.95,5/2/14,I
44095,7494,10/23/15,77.05,10/23/15,H
44096,7511,10/23/15,11.72,11/12/14,F
44097,7897,10/23/15,41.9,5/27/15,H
44098,8590,10/23/15,1.47,10/23/15,O
44099,6278,10/23/15,11.88,3/21/14,F
44100,38,10/24/15,9.83,4/3/11,B
44101,309,10/24/15,17.95,2/4/12,B
44102,272,10/24/15,8.18,6/19/99,B
44103,139,10/24/15,73.81,12/24/99,B
44104,812,10/24/15,6.48,3/18/07,B
44105,311,10/24/15,19.59,4/15/11,G
44106,1190,10/24/15,23.61,1/27/15,M
44107,1508,10/24/15,73.28,6/4/11,M
44108,4,10/24/15,21.3,7/28/11,B
44109,361,10/24/15,61.39,7/18/10,B
44110,834,10/24/15,35.16,6/26/13,H
44111,1218,10/24/15,179.72,12/2/12,I
44112,1018,10/24/15,42.03,7/15/12,D
44113,2473,10/24/15,6.49,10/24/15,N
44114,1763,10/24/15,15.08,5/7/11,A
44115,1009,10/24/15,29.38,10/26/09,C
44116,3014,10/24/15,52.38,8/1/13,A
44117,3068,10/24/15,79.02,10/22/15,B
44118,3416,10/24/15,56.4,11/12/14,B
44119,3433,10/24/15,34.34,9/27/15,I
44120,3264,10/24/15,4.84,9/30/15,M
44121,3702,10/24/15,10.53,10/24/15,I
44122,1972,10/24/15,13.85,7/1/13,A
44123,2382,10/24/15,10.65,6/6/13,S
44124,1307,10/24/15,14.67,8/21/13,G
44125,2297,10/24/15,24.51,7/2/13,N
44126,4522,10/24/15,160.17,12/4/14,I
44127,1581,10/24/15,31.64,7/1/13,L
44128,1581,10/24/15,25.01,7/1/13,L
44129,4357,10/24/15,51.56,7/25/13,D
44130,5132,10/24/15,51.56,5/27/14,G
44131,5460,10/24/15,25.4,1/5/14,H
44132,3649,10/24/15,6.82,11/19/13,C
44133,2566,10/24/15,72.67,6/29/13,D
44134,5649,10/24/15,108.93,9/3/14,C
44135,3405,10/24/15,8.76,8/1/13,G
44136,5335,10/24/15,37.62,10/13/14,H
44137,7119,10/24/15,48.77,6/9/15,S
44138,4737,10/24/15,75.13,3/21/14,C
44139,3405,10/24/15,10.57,8/1/13,G
44140,6051,10/24/15,18.76,1/29/15,G
44141,7817,10/24/15,40.98,10/10/07,C
44142,7857,10/24/15,62.64,2/17/12,B
44143,3949,10/24/15,116.23,10/14/14,G
44144,8948,10/24/15,12.21,11/15/10,H
44145,6863,10/24/15,5.66,11/19/14,I
44146,9609,10/24/15,9.42,10/24/15,G
44147,4495,10/24/15,39.88,1/9/14,G
44148,5258,10/24/15,34.34,3/29/14,C
44149,86,10/25/15,9.75,7/25/10,B
44150,123,10/25/15,23.76,10/25/02,B
44151,22,10/25/15,13.92,7/6/05,B
44152,24,10/25/15,52.78,2/28/08,J
44153,1256,10/25/15,49.1,10/21/09,B
44154,319,10/25/15,14.08,3/30/99,B
44155,1927,10/25/15,3.2,11/11/11,B
44156,1161,10/25/15,12.17,1/3/15,A
44157,1752,10/25/15,53.2,8/4/13,I
44158,1893,10/25/15,173.28,3/1/15,C
44159,2698,10/25/15,84.58,10/25/15,D
44160,3705,10/25/15,72.54,7/13/15,B
44161,2990,10/25/15,20.65,7/1/13,H
44162,5276,10/25/15,26.97,11/9/13,I
44163,5128,10/25/15,170.1,6/22/13,A
44164,5278,10/25/15,32.38,1/29/14,D
44165,6776,10/25/15,23.54,12/3/14,M
44166,7183,10/25/15,14.26,6/21/08,C
44167,7326,10/25/15,34.34,10/25/15,I
44168,25,10/26/15,14.26,1/1/01,B
44169,2,10/26/15,6.06,6/29/04,B
44170,724,10/26/15,89.09,10/25/09,C
44171,555,10/26/15,43.36,6/13/07,I
44172,739,10/26/15,8.11,9/14/11,N
44173,57,10/26/15,26.82,11/14/13,C
44174,336,10/26/15,101.93,5/28/10,N
44175,810,10/26/15,19.66,7/31/12,B
44176,2321,10/26/15,9.83,7/1/13,C
44177,1660,10/26/15,49.35,3/14/12,L
44178,1096,10/26/15,60.5,10/28/14,C
44179,1522,10/26/15,8.82,9/25/12,B
44180,629,10/26/15,8.91,7/2/13,N
44181,4255,10/26/15,17.05,8/1/13,B
44182,5205,10/26/15,10.65,8/21/13,S
44183,2857,10/26/15,4.92,7/1/13,A
44184,4581,10/26/15,81.29,8/21/13,G
44185,5921,10/26/15,50.47,4/9/14,M
44186,6291,10/26/15,64.67,11/20/13,S
44187,7122,10/26/15,76.23,5/5/06,H
44188,5302,10/26/15,87.62,4/11/14,C
44189,5499,10/26/15,21.26,11/28/13,D
44190,7516,10/26/15,9.83,10/26/15,I
44191,4326,10/26/15,33.31,8/21/13,A
44192,8836,10/26/15,67.95,6/26/09,P
44193,5588,10/26/15,27.47,6/27/14,M
44194,7122,10/26/15,22.13,5/5/06,H
44195,6139,10/26/15,9.67,9/19/10,G
44196,10,10/27/15,26.97,1/1/01,C
44197,582,10/27/15,12.21,10/12/07,C
44198,336,10/27/15,91.9,5/28/10,N
44199,685,10/27/15,33.02,6/24/11,C
44200,777,10/27/15,8.52,6/6/10,C
44201,2789,10/27/15,17.87,5/29/13,C
44202,629,10/27/15,6.08,7/2/13,N
44203,2789,10/27/15,51.66,5/29/13,C
44204,4391,10/27/15,12.21,7/2/13,P
44205,1820,10/27/15,10.65,7/2/13,C
44206,3733,10/27/15,8.11,3/21/14,E
44207,4721,10/27/15,27.38,3/21/14,C
44208,1727,10/27/15,10.23,7/2/13,S
44209,5273,10/27/15,16.89,11/28/13,D
44210,3740,10/27/15,15.15,8/1/13,I
44211,4364,10/27/15,40.9,12/3/13,G
44212,3649,10/27/15,55.27,11/19/13,C
44213,4394,10/27/15,89.11,10/4/13,F
44214,6355,10/27/15,6.49,1/15/15,I
44215,5453,10/27/15,10.65,4/4/15,T
44216,5111,10/27/15,16.64,1/10/14,C
44217,7677,10/27/15,72.42,10/27/15,H
44218,5346,10/27/15,37.62,6/7/06,B
44219,7945,10/27/15,10.16,10/27/15,G
44220,6124,10/27/15,63.33,5/28/12,C
44221,6124,10/27/15,14.34,5/28/12,C
44222,8360,10/27/15,19.61,4/13/13,C
44223,8878,10/27/15,43.44,10/27/15,T
44224,6519,10/27/15,20.07,5/21/12,C
44225,9835,10/27/15,23.53,10/27/15,H
44226,7175,10/27/15,22.95,11/4/14,G
44227,1122,10/28/15,64.59,10/28/15,A
44228,980,10/28/15,48.64,7/15/14,M
44229,629,10/28/15,58.34,7/2/13,N
44230,629,10/28/15,4.91,7/2/13,N
44231,1656,10/28/15,19.99,7/1/13,G
44232,1727,10/28/15,2.05,7/2/13,S
44233,3845,10/28/15,5.66,3/21/14,G
44234,2297,10/28/15,42.58,7/2/13,N
44235,3591,10/28/15,31.41,8/20/13,A
44236,3649,10/28/15,6.08,11/19/13,C
44237,4163,10/28/15,53.52,7/2/13,B
44238,4814,10/28/15,12.21,3/21/14,G
44239,6262,10/28/15,17.2,1/9/14,S
44240,5270,10/28/15,18.35,2/27/03,L
44241,4503,10/28/15,25.01,2/2/15,P
44242,6115,10/28/15,51.15,6/16/14,H
44243,6251,10/28/15,83.17,5/12/14,C
44244,4878,10/28/15,22.93,1/9/14,E
44245,8821,10/28/15,24.3,12/8/12,G
44246,8491,10/28/15,296.6,11/29/06,E
44247,6905,10/28/15,23.61,1/3/07,A
44248,20,10/29/15,24.76,11/3/09,B
44249,629,10/29/15,50.96,7/2/13,N
44250,20,10/29/15,17.95,11/3/09,B
44251,972,10/29/15,37.32,10/8/09,C
44252,1591,10/29/15,8.11,4/7/10,C
44253,1591,10/29/15,53.89,4/7/10,C
44254,1855,10/29/15,83.49,11/30/12,H
44255,1855,10/29/15,21.23,11/30/12,H
44256,619,10/29/15,18.74,4/22/09,I
44257,4,10/29/15,95.93,7/28/11,B
44258,2698,10/29/15,100.29,10/25/15,D
44259,3087,10/29/15,28.61,7/2/13,B
44260,1912,10/29/15,2.04,5/9/14,I
44261,1887,10/29/15,13.85,10/29/15,O
44262,2426,10/29/15,6.55,9/30/15,C
44263,2580,10/29/15,20.68,3/21/14,O
44264,2210,10/29/15,90.54,6/27/13,C
44265,3087,10/29/15,27.79,7/2/13,B
44266,4434,10/29/15,47.18,6/3/13,G
44267,3909,10/29/15,21.89,3/21/14,G
44268,2759,10/29/15,0,5/26/13,C
44269,2759,10/29/15,13.02,5/26/13,C
44270,5041,10/29/15,18.84,7/25/13,I
44271,3664,10/29/15,37.54,8/1/13,L
44272,4485,10/29/15,25.75,3/21/14,A
44273,2740,10/29/15,39.99,11/7/14,C
44274,5739,10/29/15,22.87,12/23/13,P
44275,4995,10/29/15,50.36,5/3/15,B
44276,4240,10/29/15,46.4,8/7/13,H
44277,4113,10/29/15,10.65,7/25/13,C
44278,6958,10/29/15,60.92,6/26/14,B
44279,4814,10/29/15,69.59,3/21/14,G
44280,4695,10/29/15,0,9/2/13,A
44281,8593,10/29/15,74.51,3/22/15,C
44282,9519,10/29/15,31.07,4/18/11,H
44283,7515,10/29/15,37.69,10/22/15,C
44284,9918,10/29/15,25.82,2/8/13,I
44285,6996,10/29/15,88.04,10/29/15,C
44286,345,10/30/15,82.37,3/20/09,B
44287,12,10/30/15,15.33,1/20/06,E
44288,21,10/30/15,16.38,1/1/01,B
44289,967,10/30/15,24.92,7/27/15,C
44290,1311,10/30/15,142.87,7/22/13,G
44291,200,10/30/15,26.97,9/20/07,J
44292,539,10/30/15,8.11,7/16/11,M
